Step,HP,MaxHP,Attack,HasKey,CurrentRoom,Death
390,325,325,35,False,BattleRoom,False
391,325,325,35,False,HiddenTreasure2,False
392,325,325,35,False,BattleRoom,False
393,325,325,35,False,SafeRoom,False
394,325,325,35,False,EmptyRoom2,False
395,325,325,35,False,BattleRoom2,False
396,325,325,35,False,EmptyRoom2,False
397,325,325,35,False,SafeRoom,False
398,325,325,35,False,BattleRoom,False
399,325,325,35,False,EmptyRoom,False
400,325,325,35,False,NEXUS,False
401,325,325,35,False,Start,False
402,325,325,35,False,NEXUS,False
403,325,325,35,False,EmptyRoom,False
404,325,325,35,False,BattleRoom,False
405,325,325,35,False,EmptyRoom,False
406,325,325,35,False,NEXUS,False
407,325,325,35,False,Start,False
408,325,325,35,False,NEXUS,False
409,325,325,35,False,EmptyRoom,False
410,325,325,35,False,HiddenTreasure,False
411,325,325,35,False,EmptyRoom,False
412,325,325,35,False,NEXUS,False
413,325,325,35,False,Start,False
414,325,325,35,False,NEXUS,False
415,325,325,35,False,Start,False
416,325,325,35,False,NEXUS,False
417,325,325,35,False,EmptyRoom,False
418,325,325,35,False,BattleRoom,False
419,325,325,35,False,SafeRoom,False
420,325,325,35,False,EmptyRoom2,False
421,325,325,35,False,BattleRoom2,False
422,325,325,35,False,EmptyRoom2,False
423,325,325,35,False,SafeRoom,False
424,325,325,35,False,BattleRoom,False
425,325,325,35,False,EmptyRoom,False
426,325,325,35,False,HiddenTreasure,False
427,325,325,35,False,EmptyRoom,False
428,325,325,35,False,NEXUS,False
429,325,325,35,False,Start,False
430,325,325,35,False,NEXUS,False
431,325,325,35,False,EmptyRoom,False
432,325,325,35,False,NEXUS,False
433,325,325,35,False,Start,False
434,325,325,35,False,NEXUS,False
435,325,325,35,False,Start,False
436,325,325,35,False,NEXUS,False
437,325,325,35,False,EmptyRoom,False
438,325,325,35,False,BattleRoom,False
439,325,325,35,False,HiddenTreasure2,False
440,325,325,35,False,BattleRoom,False
441,325,325,35,False,EmptyRoom,False
442,325,325,35,False,HiddenTreasure,False
443,325,325,35,False,EmptyRoom,False
444,325,325,35,False,NEXUS,False
445,325,325,35,False,Start,False
446,325,325,35,False,NEXUS,False
447,325,325,35,False,EmptyRoom,False
448,325,325,35,False,BattleRoom,False
449,325,325,35,False,SafeRoom,False
450,325,325,35,False,EmptyRoom2,False
451,325,325,35,False,BattleRoom2,False
452,325,325,35,False,HidenTreasure2,False
453,325,325,35,False,BattleRoom2,False
454,325,325,35,False,EmptyRoom2,False
455,325,325,35,False,SafeRoom,False
456,325,325,35,False,EmptyRoom2,False
457,325,325,35,False,SafeRoom,False
458,325,325,35,False,BattleRoom,False
459,325,325,35,False,HiddenTreasure2,False
460,325,325,35,False,BattleRoom,False
461,325,325,35,False,SafeRoom,False
462,325,325,35,False,BattleRoom,False
463,325,325,35,False,EmptyRoom,False
464,325,325,35,False,NEXUS,False
465,325,325,35,False,Start,False
466,325,325,35,False,NEXUS,False
467,325,325,35,False,Start,False
468,325,325,35,False,NEXUS,False
469,325,325,35,False,EmptyRoom,False
470,325,325,35,False,BattleRoom,False
471,325,325,35,False,HiddenTreasure2,False
472,325,325,35,False,BattleRoom,False
473,325,325,35,False,EmptyRoom,False
474,325,325,35,False,NEXUS,False
475,325,325,35,False,Start,False
476,325,325,35,False,NEXUS,False
477,325,325,35,False,EmptyRoom,False
478,325,325,35,False,BattleRoom,False
479,325,325,35,False,SafeRoom,False
480,325,325,35,False,BattleRoom,False
481,325,325,35,False,HiddenTreasure2,False
482,325,325,35,False,BattleRoom,False
483,325,325,35,False,EmptyRoom,False
484,325,325,35,False,NEXUS,False
485,325,325,35,False,Start,False
486,325,325,35,False,NEXUS,False
487,325,325,35,False,Start,False
488,325,325,35,False,NEXUS,False
489,325,325,35,False,Start,False
490,325,325,35,False,NEXUS,False
491,325,325,35,False,EmptyRoom,False
492,325,325,35,False,HiddenTreasure,False
493,325,325,35,False,EmptyRoom,False
494,325,325,35,False,BattleRoom,False
495,325,325,35,False,SafeRoom,False
496,325,325,35,False,EmptyRoom2,False
497,325,325,35,False,BattleRoom2,False
498,325,325,35,False,BattleRoom3,False
499,325,325,35,False,SafeRoom2,False
500,325,325,35,False,EmptyRoom2,False
501,325,325,35,False,BattleRoom4,False
502,325,325,35,False,HidenTreasure3,True
503,325,325,35,False,SafeRoom2,False
504,325,325,35,False,BattleRoom3,False
505,325,325,35,False,BattleRoom2,False
506,325,325,35,False,HidenTreasure2,False
507,325,325,35,False,BattleRoom2,False
508,325,325,35,False,EmptyRoom2,False
509,325,325,35,False,SafeRoom,False
510,325,325,35,False,BattleRoom,False
511,325,325,35,False,EmptyRoom,False
512,325,325,35,False,HiddenTreasure,False
513,325,325,35,False,EmptyRoom,False
514,325,325,35,False,NEXUS,False
515,325,325,35,False,Start,False
516,325,325,35,False,NEXUS,False
517,325,325,35,False,Start,False
518,325,325,35,False,NEXUS,False
519,325,325,35,False,EmptyRoom,False
520,325,325,35,False,BattleRoom,False
521,325,325,35,False,HiddenTreasure2,False
522,325,325,35,False,BattleRoom,False
523,325,325,35,False,EmptyRoom,False
524,325,325,35,False,NEXUS,False
525,325,325,35,False,Start,False
526,325,325,35,False,NEXUS,False
527,325,325,35,False,Start,False
528,325,325,35,False,NEXUS,False
529,325,325,35,False,EmptyRoom,False
530,325,325,35,False,NEXUS,False
531,325,325,35,False,Start,False
532,325,325,35,False,NEXUS,False
533,325,325,35,False,Start,False
534,325,325,35,False,NEXUS,False
535,325,325,35,False,EmptyRoom,False
536,325,325,35,False,BattleRoom,False
537,325,325,35,False,SafeRoom,False
538,325,325,35,False,EmptyRoom2,False
539,325,325,35,False,BattleRoom2,False
540,325,325,35,False,BattleRoom3,False
541,325,325,35,False,SafeRoom2,False
542,325,325,35,False,EmptyRoom2,False
543,325,325,35,False,BattleRoom4,False
544,325,325,35,False,HidenTreasure3,True
545,325,325,35,False,SafeRoom2,False
546,325,325,35,False,EmptyRoom2,False
547,325,325,35,False,SafeRoom2,False
548,325,325,35,False,BattleRoom3,False
549,325,325,35,False,BattleRoom2,False
550,325,325,35,False,HidenTreasure2,False
551,325,325,35,False,BattleRoom2,False
552,325,325,35,False,EmptyRoom2,False
553,325,325,35,False,SafeRoom,False
554,325,325,35,False,BattleRoom,False
555,325,325,35,False,EmptyRoom,False
556,325,325,35,False,HiddenTreasure,False
557,325,325,35,False,EmptyRoom,False
558,325,325,35,False,NEXUS,False
559,325,325,35,False,Start,False
560,325,325,35,False,NEXUS,False
561,325,325,35,False,EmptyRoom,False
562,325,325,35,False,BattleRoom,False
563,325,325,35,False,SafeRoom,False
564,325,325,35,False,EmptyRoom2,False
565,325,325,35,False,BattleRoom2,False
566,325,325,35,False,BattleRoom3,False
567,325,325,35,False,SafeRoom2,False
568,325,325,35,False,BattleRoom3,False
569,325,325,35,False,BattleRoom2,False
570,325,325,35,False,EmptyRoom2,False
571,325,325,35,False,SafeRoom,False
572,325,325,35,False,BattleRoom,False
573,325,325,35,False,HiddenTreasure2,False
574,325,325,35,False,BattleRoom,False
575,325,325,35,False,EmptyRoom,False
576,325,325,35,False,NEXUS,False
577,325,325,35,False,EmptyRoom,False
578,325,325,35,False,BattleRoom,False
579,325,325,35,False,SafeRoom,False
580,325,325,35,False,EmptyRoom2,False
581,325,325,35,False,BattleRoom2,False
582,325,325,35,False,HidenTreasure2,False
583,325,325,35,False,BattleRoom2,False
584,325,325,35,False,BattleRoom3,False
585,325,325,35,False,SafeRoom2,False
586,325,325,35,False,EmptyRoom2,False
587,325,325,35,False,BattleRoom4,False
588,325,325,35,False,HidenTreasure3,True
589,325,325,35,False,SafeRoom2,False
590,325,325,35,False,BattleRoom3,False
591,325,325,35,False,BattleRoom2,False
592,325,325,35,False,EmptyRoom2,False
593,325,325,35,False,SafeRoom,False
594,325,325,35,False,BattleRoom,False
595,325,325,35,False,EmptyRoom,False
596,325,325,35,False,NEXUS,False
597,325,325,35,False,Start,False
598,325,325,35,False,NEXUS,False
599,325,325,35,False,EmptyRoom,False
600,325,325,35,False,BattleRoom,False
601,325,325,35,False,HiddenTreasure2,False
602,325,325,35,False,BattleRoom,False
603,325,325,35,False,SafeRoom,False
604,325,325,35,False,BattleRoom,False
605,325,325,35,False,EmptyRoom,False
606,325,325,35,False,HiddenTreasure,False
607,325,325,35,False,EmptyRoom,False
608,325,325,35,False,BattleRoom,False
609,325,325,35,False,EmptyRoom,False
610,325,325,35,False,BattleRoom,False
611,325,325,35,False,HiddenTreasure2,False
612,325,325,35,False,BattleRoom,False
613,325,325,35,False,SafeRoom,False
614,325,325,35,False,EmptyRoom2,False
615,325,325,35,False,SafeRoom,False
616,325,325,35,False,BattleRoom,False
617,325,325,35,False,EmptyRoom,False
618,325,325,35,False,NEXUS,False
619,325,325,35,False,Start,False
620,325,325,35,False,NEXUS,False
621,325,325,35,False,EmptyRoom,False
622,325,325,35,False,HiddenTreasure,False
623,325,325,35,False,EmptyRoom,False
624,325,325,35,False,BattleRoom,False
625,325,325,35,False,HiddenTreasure2,False
626,325,325,35,False,BattleRoom,False
627,325,325,35,False,EmptyRoom,False
628,325,325,35,False,NEXUS,False
629,325,325,35,False,Start,False
630,325,325,35,False,NEXUS,False
631,325,325,35,False,EmptyRoom,False
632,325,325,35,False,NEXUS,False
633,325,325,35,False,Start,False
634,325,325,35,False,NEXUS,False
635,325,325,35,False,Start,False
636,325,325,35,False,NEXUS,False
637,325,325,35,False,EmptyRoom,False
638,325,325,35,False,BattleRoom,False
639,325,325,35,False,EmptyRoom,False
640,325,325,35,False,HiddenTreasure,False
641,325,325,35,False,EmptyRoom,False
642,325,325,35,False,BattleRoom,False
643,325,325,35,False,SafeRoom,False
644,325,325,35,False,EmptyRoom2,False
645,325,325,35,False,BattleRoom2,False
646,325,325,35,False,BattleRoom3,False
647,325,325,35,False,SafeRoom2,False
648,325,325,35,False,EmptyRoom2,False
649,325,325,35,False,BattleRoom4,False
650,325,325,35,False,BattleRoom3,True
651,325,325,35,False,BattleRoom2,False
652,325,325,35,False,HidenTreasure2,False
653,325,325,35,False,BattleRoom2,False
654,325,325,35,False,EmptyRoom2,False
655,325,325,35,False,SafeRoom,False
656,325,325,35,False,BattleRoom,False
657,325,325,35,False,HiddenTreasure2,False
658,325,325,35,False,BattleRoom,False
659,325,325,35,False,EmptyRoom,False
660,325,325,35,False,NEXUS,False
661,325,325,35,False,Start,False
662,325,325,35,False,NEXUS,False
663,325,325,35,False,EmptyRoom,False
664,325,325,35,False,BattleRoom,False
665,325,325,35,False,SafeRoom,False
666,325,325,35,False,EmptyRoom2,False
667,325,325,35,False,BattleRoom2,False
668,325,325,35,False,BattleRoom3,False
669,325,325,35,False,SafeRoom2,False
670,325,325,35,False,HidenTreasure3,False
671,325,325,35,False,SafeRoom2,False
672,325,325,35,False,BattleRoom3,False
673,325,325,35,False,BattleRoom2,False
674,325,325,35,False,HidenTreasure2,False
675,325,325,35,False,BattleRoom2,False
676,325,325,35,False,EmptyRoom2,False
677,325,325,35,False,SafeRoom,False
678,325,325,35,False,BattleRoom,False
679,325,325,35,False,HiddenTreasure2,False
680,325,325,35,False,BattleRoom,False
681,325,325,35,False,EmptyRoom,False
682,325,325,35,False,HiddenTreasure,False
683,325,325,35,False,EmptyRoom,False
684,325,325,35,False,NEXUS,False
685,325,325,35,False,EmptyRoom,False
686,325,325,35,False,BattleRoom,False
687,325,325,35,False,SafeRoom,False
688,325,325,35,False,EmptyRoom2,False
689,325,325,35,False,SafeRoom,False
690,325,325,35,False,BattleRoom,False
691,325,325,35,False,EmptyRoom,False
692,325,325,35,False,HiddenTreasure,False
693,325,325,35,False,EmptyRoom,False
694,325,325,35,False,NEXUS,False
695,325,325,35,False,Start,False
696,325,325,35,False,NEXUS,False
697,325,325,35,False,EmptyRoom,False
698,325,325,35,False,BattleRoom,False
699,325,325,35,False,SafeRoom,False
700,325,325,35,False,EmptyRoom2,False
701,325,325,35,False,BattleRoom2,False
702,325,325,35,False,BattleRoom3,False
703,325,325,35,False,SafeRoom2,False
704,325,325,35,False,EmptyRoom2,False
705,325,325,35,False,BattleRoom4,False
706,325,325,35,False,HidenTreasure3,True
707,325,325,35,False,SafeRoom2,False
708,325,325,35,False,BattleRoom3,False
709,325,325,35,False,BattleRoom2,False
710,325,325,35,False,HidenTreasure2,False
711,325,325,35,False,BattleRoom2,False
712,325,325,35,False,EmptyRoom2,False
713,325,325,35,False,BattleRoom2,False
714,325,325,35,False,BattleRoom3,False
715,325,325,35,False,SafeRoom2,False
716,325,325,35,False,BattleRoom3,False
717,325,325,35,False,BattleRoom2,False
718,325,325,35,False,EmptyRoom2,False
719,325,325,35,False,SafeRoom,False
720,325,325,35,False,BattleRoom,False
721,325,325,35,False,SafeRoom,False
722,325,325,35,False,BattleRoom,False
723,325,325,35,False,HiddenTreasure2,False
